eventID,volume,particle,energy_MeV,x_mm,y_mm,z_mm
95,Phantom,gamma,0.280334,4.4238,-6.201,-365
95,Scint1,gamma,0.280334,6.25509,-8.80509,-202.5
95,DWC1,gamma,0.280334,7.9737,-11.2489,-50
95,DWC2,gamma,0.280334,10.7911,-15.2552,200
95,Scint2,gamma,0.280334,15.2707,-21.6252,597.5
95,Phantom,gamma,5.35532,0.0417892,0.34823,-365
95,Scint1,gamma,5.35532,0.0500112,0.530104,-202.5
95,DWC1,gamma,5.35532,0.0577272,0.700785,-50
95,DWC2,gamma,5.35532,0.0703764,0.98059,200
95,Scint2,gamma,5.35532,0.0904886,1.42548,597.5
2,-50
83,DWC2,gamma,6.18246,-3.09472,-2.77553,200
83,Scint2,gamma,6.18246,-4.36874,-3.90412,597.5
97.5
27,Phantom,gamma,3.43171,1.31283,-3.84039,-365
27,Scint1,e-,2.78993,-34.9773,22.9855,-202.5
27,Phantom,gamma,10.3614,1.69626,-3.17522,-365
27,Scint1,gamma,10.3614,2.38809,-4.45582,-202.5
27,DWC1,gamma,10.3614,3.03734,-5.65762,-50
27,DWC2,gamma,10.3614,4.10169,-7.62778,200
27,Scint2,gamma,10.3614,5.794,-10.7603,597.5
amma,20.9226,4.73812,8.89235,-575
7,Collimator,gamma,1.37437,0.204813,-9.9979,-565.106
7,Phantom,gamma,7.47604,8.38457,2.75738,-365
7,Scint1,gamma,7.47604,12.0528,3.89523,-202.5
7,DWC1,gamma,7.47604,15.4952,4.96306,-50
7,DWC2,gamma,7.47604,21.1386,6.7136,200
7,Scint2,gamma,7.47604,30.1116,9.49696,597.5
7,Phantom,gamma,8.42196,6.29112,7.44291,-365
7,Scint1,gamma,8.42196,9.06901,10.5735,-202.5
7,DWC1,gamma,8.42196,11.6759,13.5115,-50
7,DWC2,gamma,8.42196,15.9496,18.3278,200
7,Scint2,gamma,8.42196,22.7448,25.9857,597.5
7,Collimator,gamma,1.38251,8.30183,5.57491,-529.013
7,Phantom,gamma,1.38251,14.7192,9.70848,-365
7,Scint1,gamma,1.38251,21.0773,13.8039,-202.5
7,DWC1,gamma,1.38251,27.0442,17.6473,-50
7,DWC2,gamma,1.38251,36.8259,23.948,200
7,Phantom,gamma,1.38314,-4.70853,6.38749,-365
7,Scint1,gamma,1.38314,-6.60033,9.0725,-202.5
7,DWC1,gamma,1.38314,-8.37571,11.5923,-50
