eventID,volume,particle,edep_MeV
62,BremsTarget,e-,1.23398
62,BremsTarget,e+,0.46608
62,BremsTarget,e+,2.32933
62,BremsTarget,e+,0.924207
62,BremsTarget,e+,0.0296932
62,BremsTarget,e+,1.72594
62,BremsTarget,e+,2.62086
62,BremsTarget,e+,0.663031
62,BremsTarget,e+,2.05984
62,BremsTarget,gamma,0.069529
62,BremsTarget,e-,0.321476
62,BremsTarget,e-,0.119994
62,BremsTarget,gamma,0.010209
62,BremsTarget,e-,0.50079
62,BremsTarget,e-,0.328137
62,BremsTarget,e-,0.444959
62,BremsTarget,e+,1.61011
62,BremsTarget,gamma,0.069529
62,BremsTarget,e-,0.463193
62,BremsTarget,e-,0.22589
62,BremsTarget,e-,3.0571
62,BremsTarget,e-,0.692793
62,BremsTarget,e-,0.457196
62,BremsTarget,gamma,0.002823
62,BremsTarget,e-,0.305011
62,BremsTarget,gamma,0.069529
62,BremsTarget,e-,0.156264
62,BremsTarget,e-,0.0168551
62,BremsTarget,e-,0.173244
62,BremsTarget,e-,0.43516
62,BremsTarget,e-,0.164534
62,BremsTarget,e-,0.197346
62,BremsTarget,e-,0.0813001
62,BremsTarget,e-,0.376265
62,BremsTarget,e-,3.67711
62,BremsTarget,e-,1.77674
62,BremsTarget,e-,0.110377
62,BremsTarget,e-,2.64164
62,BremsTarget,e-,2.46554
62,BremsTarget,e-,0.751156
62,BremsTarget,e-,0.0551953
62,BremsTarget,gamma,0.011546
62,BremsTarget,e-,0.209976
62,BremsTarget,gamma,0.069529
62,BremsTarget,e-,0.4212
62,BremsTarget,gamma,0.000495
62,BremsTarget,e-,0.17448
62,BremsTarget,e-,0.321011
62,BremsTarget,gamma,0.012103
62,BremsTarget,e-,0.120805
62,BremsTarget,gamma,0.069529
62,BremsTarget,e-,0.373782
62,BremsTarget,e-,0.0524795
62,BremsTarget,e+,1.24212
62,BremsTarget,e+,0.429765
62,BremsTarget,e-,0.349257
62,BremsTarget,e-,0.41054
62,BremsTarget,e-,0.521908
62,BremsTarget,e-,0.364641
62,BremsTarget,e+,1.77991
62,BremsTarget,e+,1.53017
62,BremsTarget,e+,0.374496
62,BremsTarget,e+,0.136982
62,BremsTarget,e+,1.3294
62,BremsTarget,e+,0.393678
62,BremsTarget,e+,1.31362
62,BremsTarget,e+,1.02167
62,BremsTarget,e+,0.775717
62,BremsTarget,gamma,0.069529
62,BremsTarget,e-,0.192247
62,BremsTarget,e-,0.230179
62,BremsTarget,e-,0.0190439
62,BremsTarget,gamma,0.069529
62,BremsTarget,e-,0.301159
62,BremsTarget,gamma,0.069529
62,BremsTarget,e-,0.0411041
62,BremsTarget,gamma,0.069529
62,BremsTarget,e-,0.252527
62,BremsTarget,e-,0.0503169
62,BremsTarget,e-,0.0508226
62,BremsTarget,e-,0.772655
62,BremsTarget,e-,2.12597
62,BremsTarget,e-,0.13114
62,BremsTarget,gamma,0.012103
62,BremsTarget,e-,0.248482
62,BremsTarget,e-,0.0181787
62,BremsTarget,e-,0.00499634
62,BremsTarget,e-,0.075551
62,BremsTarget,e-,0.122596
62,BremsTarget,e-,0.27306
62,BremsTarget,e-,0.871553
62,BremsTarget,e-,0.211383
63,BremsTarget,e-,0.0303377
63,BremsTarget,e-,1.64042
63,BremsTarget,e-,0.226025
63,BremsTarget,e-,0.10109
63,BremsTarget,e-,0.420107
63,BremsTarget,e-,0.412472
63,BremsTarget,e-,0.951659
63,BremsTarget,e-,0.667962
63,BremsTarget,e-,1.57956
63,BremsTarget,e-,0.0201767
63,BremsTarget,e-,6.15689
63,BremsTarget,e-,0.301189
63,BremsTarget,e-,2.78317
63,BremsTarget,e-,1.58141
63,BremsTarget,e-,0.181017
63,BremsTarget,e-,0.965144
63,BremsTarget,e-,0.0310582
63,BremsTarget,e-,0.708108
63,BremsTarget,e-,2.35642
63,BremsTarget,e-,0.782608
63,BremsTarget,gamma,0.069529
63,BremsTarget,e-,0.21483
63,BremsTarget,gamma,0.069529
63,BremsTarget,e-,0.384841
63,BremsTarget,e-,0.754835
63,BremsTarget,e-,0.0408179
63,BremsTarget,gamma,0.069529
63,BremsTarget,e-,0.0789979
63,BremsTarget,gamma,0.069529
63,BremsTarget,e-,0.37512
63,BremsTarget,gamma,0.069529
63,BremsTarget,e-,0.346036
63,BremsTarget,e-,0.838804
63,BremsTarget,e+,0.256199
63,BremsTarget,e+,1.30526
63,BremsTarget,e+,0.765807
63,BremsTarget,e+,1.82577
63,BremsTarget,e+,0.420675
63,BremsTarget,e+,0.71355
63,BremsTarget,gamma,0.002823
63,BremsTarget,e-,0.147772
63,BremsTarget,e-,0.0255993
63,BremsTarget,e-,0.334805
63,BremsTarget,e-,0.237576
63,BremsTarget,e-,0.196733
63,BremsTarget,e-,0.17211
63,BremsTarget,e-,0.125859
63,BremsTarget,e-,0.0218309
63,BremsTarget,e-,0.115346
63,BremsTarget,e-,0.025297
63,BremsTarget,e+,0.107653
63,BremsTarget,e+,0.24993
63,BremsTarget,e+,0.00843863
63,BremsTarget,e+,0.124741
63,BremsTarget,e+,0.0775008
63,BremsTarget,e-,0.596308
63,BremsTarget,e-,0.88771
63,BremsTarget,e-,0.637753
63,BremsTarget,e-,1.15981
63,BremsTarget,e-,1.01287
63,BremsTarget,e-,0.293984
63,BremsTarget,e-,0.950108
63,BremsTarget,e-,0.479479
63,BremsTarget,e-,0.052844
63,BremsTarget,e-,0.0277875
63,BremsTarget,e-,0.239744
63,BremsTarget,e-,0.293521
63,BremsTarget,e-,0.590905
63,BremsTarget,e-,0.373153
63,BremsTarget,e-,0.379633
63,BremsTarget,e-,0.553457
