eventID,volume,particle,energy_MeV,theta_deg,phi_deg
95,Collimator,gamma,0.44883,98.6461,106.011
95,Collimator,gamma,1.36201,4.39976,131.116
95,Phantom,gamma,107.988,0.939648,-82.0714
95,Scint1,gamma,107.988,0.939648,-82.0714
95,DWC1,gamma,107.988,0.939648,-82.0714
95,DWC2,gamma,107.988,0.939648,-82.0714
95,Scint2,gamma,107.988,0.939648,-82.0714
95,Phantom,gamma,0.613456,0.710299,40.4604
95,Scint1,gamma,0.613456,0.710299,40.4604
95,DWC1,gamma,0.613456,0.710299,40.4604
95,DWC2,gamma,0.613456,0.710299,40.4604
95,Scint2,gamma,0.613456,0.710299,40.4604
95,Cherenkov,gamma,0.804397,170.356,-72.365
95,Collimator,gamma,2.37328,18.0026,9.55091
95,Collimator,gamma,1.87712,17.3206,14.5165
95,Collimator,gamma,0.311178,96.951,126.834
95,Collimator,gamma,0.344866,97.725,103.744
95,Collimator,gamma,0.517459,3.92715,-1.00486
95,Phantom,gamma,1.65648,2.16351,-32.1891
95,Scint1,gamma,1.65648,2.16351,-32.1891
95,DWC1,gamma,1.65648,2.16351,-32.1891
95,DWC2,gamma,1.65648,2.16351,-32.1891
95,Scint2,gamma,1.65648,2.16351,-32.1891
95,Collimator,gamma,1.31467,17.1596,-112.079
95,Collimator,gamma,1.02443,16.6904,23.8424
95,BremsTarget,gamma,0.140227,126.929,-29.128
95,Collimator,gamma,0.436121,13.9848,168.272
95,Collimator,gamma,0.358823,11.4673,-178.735
95,Collimator,gamma,4.09852,11.0113,156.684
95,Collimator,gamma,27.1593,3.09698,-8.06113
95,Collimator,gamma,0.510999,71.8679,154.991
95,Collimator,gamma,0.235215,24.0445,43.7371
95,Collimator,gamma,4.28381,17.0432,44.1711
95,Collimator,gamma,8.46566,13.792,38.0096
95,Phantom,gamma,0.510999,12.1056,-72.1862
95,Collimator,gamma,0.83524,78.3251,-23.2382
95,Phantom,gamma,3.04946,13.4237,-132.81
95,DWC1,gamma,3.04946,13.4237,-132.81
95,Phantom,gamma,23.4025,9.87609,-76.5679
95,DWC1,gamma,23.4025,9.87609,-76.5679
95,Phantom,gamma,14.7118,2.03205,156.299
95,Scint1,gamma,14.7118,2.03205,156.299
95,DWC1,gamma,14.7118,2.03205,156.299
95,DWC2,gamma,14.7118,2.03205,156.299
95,Scint2,gamma,14.7118,2.03205,156.299
95,Phantom,gamma,0.845078,2.35185,-167.746
95,Scint1,gamma,0.845078,2.35185,-167.746
95,Phantom,gamma,6.54143,1.3929,7.05983
95,Scint1,gamma,6.54143,1.3929,7.05983
95,DWC1,gamma,6.54143,1.3929,7.05983
95,DWC2,gamma,6.54143,1.3929,7.05983
95,Scint2,gamma,6.54143,1.3929,7.05983
95,Phantom,gamma,0.280334,1.12234,-54.8836
95,Scint1,gamma,0.280334,1.12234,-54.8836
95,DWC1,gamma,0.280334,1.12234,-54.8836
95,DWC2,gamma,0.280334,1.12234,-54.8836
95,Scint2,gamma,0.280334,1.12234,-54.8836
95,Phantom,gamma,5.35532,0.0641921,87.4116
95,Scint1,gamma,5.35532,0.0641921,87.4116
95,DWC1,gamma,5.35532,0.0641921,87.4116
95,DWC2,gamma,5.35532,0.0641921,87.4116
95,Scint2,gamma,5.35532,0.0641921,87.4116
1,gamma,6.18246,0.245327,-138.464
83,DWC1,gamma,6.18246,0.245327,-138.464
83,DWC2,gamma,6.18246,0.245327,-138.464
83,Scint2,gamma,6.18246,0.245327,-138.464
,6.74028,-129.324
97,Phantom,gamma,142.576,1.77124,-115.032
97,Scint1,gamma,142.576,1.77124,-115.032
97,DWC1,gamma,142.576,1.77124,-115.032
97,DWC2,gamma,142.576,1.77124,-115.032
97,Scint2,gamma,142.576,1.77124,-115.032
97,Phantom,gamma,40.5395,1.88743,-132.336
97,Scint1,gamma,40.5395,1.88743,-132.336
97,DWC1,gamma,40.5395,1.88743,-132.336
97,DWC2,gamma,40.5395,1.88743,-132.336
97,Scint2,gamma,40.5395,1.88743,-132.336
97,Phantom,gamma,0.129306,2.07527,-123.242
97,Scint1,gamma,0.129306,2.07527,-123.2Collimator,gamma,1.88621,13.0079,165.722
7,Collimator,gamma,15.3732,5.32378,163.643
7,Collimator,gamma,2.58943,10.0614,-132.376
7,Collimator,gamma,1.79924,6.20383,72.6819
-92.7658
75,Scint2,gamma,13.936,0.327583,-92.7658
,267.955,2.11389,-109.438
97,DWC2,gamma,267.955,2.11389,-109.438
97,Scint2,gamma,267.955,2.11389,-109.438
97,Phantom,gamma,27.9821,1.81905,-104.722
97,Scint1,gamma,27.9821,1.81905,-104.722
97,DWC1,gamma,27.9821,1.81905,-104.722
97,DWC2,gamma,27.9821,1.81905,-104.722
97,Scint2,gamma,27.9821,1.81905,-104.722
97,Phantom,gamma,2.66303,1.30198,-60.4
97,Scint1,gamma,2.66303,1.30198,-60.4
97,DWC1,gamma,2.66303,1.30198,-60.4
97,DWC2,gamma,2.66303,1.30198,-60.4
97,Scint2,gamma,2.66303,1.30198,-60.4
97,Phantom,gamma,78.0562,1.17707,-38.6138
97,Scint1,gamma,78.0562,1.17707,-38.6138
97,DWC1,gamma,78.0562,1.17707,-38.6138
97,DWC2,gamma,78.0562,1.17707,-38.6138
97,Scint2,gamma,78.0562,1.17707,-38.6138
97,Collimator,gamma,0.615533,74.0938,-159.113
97,Phantom,gamma,0.226561,8.77731,4.69721
97,Collimator,gamma,0.62111,30.975,83.2904
97,Collimator,gamma,6.03119,3.73985,-112.648
97,Phantom,gamma,0.508377,0.921587,-38.6754
97,Collimator,gamma,4.20848,6.60598,47.8604
97,Phantom,gamma,9.73287,1.10241,-27.7311
97,Scint1,gamma,9.73287,1.10241,-27.7311
97,DWC1,gamma,9.73287,1.10241,-27.7311
97,DWC2,gamma,9.73287,1.10241,-27.7311
97,Scint2,gamma,9.73287,1.10241,-27.7311
97,Phantom,gamma,3.46738,1.25016,-31.8873
97,Scint1,gamma,3.46738,1.25016,-31.8873
97,DWC1,gamma,3.46738,1.25016,-31.8873
97,DWC2,gamma,3.46738,1.25016,-31.8873
97,Scint2,gamma,3.46738,1.25016,-31.8873
97,Phantom,gamma,2.28344,1.0608,-18.8056
97,Scint1,gamma,2.28344,1.0608,-18.8056
97,DWC1,gamma,2.28344,1.0608,-18.8056
97,DWC2,gamma,2.28344,1.0608,-18.8056
97,Scint2,gamma,2.28344,1.0608,-18.8056
97,Phantom,gamma,1.04319,0.952198,-19.8171
97,Scint1,gamma,1.04319,0.952198,-19.8171
97,DWC1,gamma,1.04319,0.952198,-19.8171
97,DWC2,gamma,1.04319,0.952198,-19.8171
97,Scint2,gamma,1.04319,0.952198,-19.8171
97,Phantom,gamma,14.0576,0.668121,-16.6779
97,Scint1,gamma,14.0576,0.668121,-16.6779
97,DWC1,gamma,14.0576,0.668121,-16.6779
97,DWC2,gamma,14.0576,0.668121,-16.6779
97,Scint2,gamma,14.0576,0.668121,-16.6779
97,Phantom,gamma,29.3597,0.69095,-42.0179
97,Scint1,gamma,29.3597,0.69095,-42.0179
97,DWC1,gamma,29.3597,0.69095,-42.0179
97,DWC2,gamma,29.3597,0.69095,-42.0179
97,Scint2,gamma,29.3597,0.69095,-42.0179
97,Collimator,gamma,2.1886,5.47808,-135.978
98,Collimator,gamma,18.4198,8.75322,-96.366
98,Phantom,gamma,1.70019,10.0917,-35.9469
98,DWC1,gamma,1.70019,10.0917,-35.9469
98,Collimator,gamma,0.451286,6.81826,-155.821
98,Collimator,gamma,88.2857,3.23069,-154.878
98,Collimator,gamma,5.7394,14.1552,87.2346
98,Phantom,gamma,5.7394,14.1552,87.2346
98,Phantom,gamma,1.1241,1.77523,-85.1197
98,Scint1,gamma,1.1241,1.77523,-85.1197
98,DWC1,gamma,1.1241,1.77523,-85.1197
98,DWC2,gamma,1.1241,1.77523,-85.1197
98,Scint2,gamma,1.1241,1.77523,-85.1197
98,Cherenkov,gamma,0.510999,149.178,153.518
98,Collimator,gamma,2.67707,23.5908,-129.185
98,Collimator,gamma,14.6931,16.9259,-118.485
98,Collimator,gamma,15.6529,14.2323,-145.274
98,Collimator,gamma,2.36447,56.0001,111.147
98,Phantom,gamma,32.8048,2.47016,-57.0147
98,Scint1,gamma,32.8048,2.47016,-57.0147
98,DWC1,gamma,32.8048,2.47016,-57.0147
98,DWC2,gamma,32.8048,2.47016,-57.0147
98,Scint2,gamma,32.8048,2.47016,-57.0147
98,Phantom,gamma,6.29546,1.01038,146.991
98,Scint1,gamma,6.29546,1.01038,146.991
98,DWC1,gamma,6.29546,1.01038,146.991
98,DWC2,gamma,6.29546,1.01038,146.991
98,Scint2,gamma,6.29546,1.01038,146.991
98,Collimator,gamma,15.5573,4.18596,160.769
98,Collimator,gamma,3.54004,3.29828,-81.582
98,Phantom,gamma,270.311,2.15103,-103.1
98,Scint1,gamma,270.311,2.15103,-103.1
98,DWC1,gamma,270.311,2.15103,-103.1
98,DWC2,gamma,270.311,2.15103,-103.1
98,Scint2,gamma,270.311,2.15103,-103.1
98,Phantom,gamma,0.446015,2.29236,-71.1446
98,Scint1,gamma,0.446015,2.29236,-71.1446
98,DWC1,gamma,0.446015,2.29236,-71.1446
98,DWC2,gamma,0.446015,2.29236,-71.1446
98,Phantom,gamma,9.12473,0.438851,-33.7861
98,Scint1,gamma,9.12473,0.438851,-33.7861
98,DWC1,gamma,9.12473,0.438851,-33.7861
98,DWC2,gamma,9.12473,0.438851,-33.7861
98,Scint2,gamma,9.12473,0.438851,-33.7861
98,Phantom,gamma,177.241,0.268919,-111.67
98,Scint1,gamma,177.241,0.268919,-111.67
98,DWC1,gamma,177.241,0.268919,-111.67
98,DWC2,gamma,177.241,0.268919,-111.67
98,Scint2,gamma,177.241,0.268919,-111.67
98,Phantom,gamma,35.243,1.01952,-29.1299
98,Scint1,gamma,35.243,1.01952,-29.1299
98,DWC1,gamma,35.243,1.01952,-29.1299
98,DWC2,gamma,35.243,1.01952,-29.1299
98,Scint2,gamma,35.243,1.01952,-29.1299
98,Phantom,gamma,12.8304,0.789877,-32.4512
98,Scint1,gamma,6.28001,16.7593,42.6149
98,DWC1,gamma,6.28001,16.7593,42.6149
98,Phantom,gamma,2.39196,0.969982,-52.9384
98,Scint1,gamma,2.39196,0.969982,-52.9384
98,DWC1,gamma,2.39196,0.969982,-52.9384
98,DWC2,gamma,2.39196,0.969982,-52.9384
98,Scint2,gamma,2.39196,0.969982,-52.9384
98,Phantom,gamma,29.3785,0.785812,-62.4728
98,Phantom,gamma,2.98158,0.193177,-75.575
98,Scint1,gamma,2.98158,0.193177,-75.575
98,DWC1,gamma,2.98158,0.193177,-75.575
98,DWC2,gamma,2.98158,0.193177,-75.575
98,Scint2,gamma,2.98158,0.193177,-75.575
99,Collimator,gamma,0.59096,15.9387,-122.515
99,Collimator,gamma,3.81711,9.40077,7.63234
99,Collimator,gamma,0.239159,17.3963,-141.975
99,Collimator,gamma,21.312,10.6057,-8.21886
99,Phantom,gamma,0.618859,21.969,-146.186
99,Collimator,gamma,14.1579,3.58322,-11.566
99,Collimator,gamma,0.510999,99.5171,153.784
99,Collimator,gamma,0.989604,101.077,-163.902
99,Phantom,gamma,1.29258,18.0105,157.208
99,Collimator,gamma,8.54552,3.79707,-17.5316
99,Phantom,gamma,2.73719,0.991652,-5.32707
99,Scint1,gamma,2.73719,0.991652,-5.32707
99,DWC1,gamma,2.73719,0.991652,-5.32707
