eventID,volume,particle,edep_MeV
41,Phantom,e-,0.265414
41,Phantom,e-,0.358481
41,Phantom,e-,0.0293975
41,BremsTarget,gamma,0.011546
41,BremsTarget,e-,0.108192
41,BremsTarget,e+,0.0725476
41,BremsTarget,e+,0.114873
41,BremsTarget,e+,1.82478
41,BremsTarget,e+,1.8091
41,BremsTarget,e+,0.12346
41,Phantom,e+,0.205024
41,Phantom,e+,0.56709
41,Phantom,e+,0.386576
41,Phantom,e+,0.440421
41,Phantom,e+,2.98301
41,Phantom,e+,0.44949
41,Scint1,e+,0.83552
41,Scint2,e+,0.795544
41,Scint2,e+,0.0278628
41,Phantom,e-,0.304855
41,Phantom,gamma,0.000538
41,Phantom,e-,0.0126571
41,BremsTarget,e-,0.154538
41,BremsTarget,e-,0.133636
41,BremsTarget,e-,0.122058
41,BremsTarget,e-,0.133938
41,BremsTarget,e-,0.182354
41,BremsTarget,e-,0.356615
41,BremsTarget,e-,0.450166
41,BremsTarget,e-,0.652145
41,BremsTarget,e-,1.94943
41,BremsTarget,gamma,0.069529
41,BremsTarget,e-,0.0447616
41,Phantom,e-,0.396753
41,Phantom,e-,0.317578
41,BremsTarget,e-,0.273219
41,BremsTarget,e-,1.80193
41,BremsTarget,e-,0.248237
41,BremsTarget,e-,0.219998
41,BremsTarget,e-,0.111122
41,BremsTarget,e-,0.908811
41,BremsTarget,e-,0.0255351
41,BremsTarget,e-,0.179718
41,BremsTarget,e-,0.347582
41,BremsTarget,e-,0.669404
41,BremsTarget,e-,0.196739
41,BremsTarget,gamma,0.012103
41,BremsTarget,e-,0.154529
41,BremsTarget,e+,0.430899
41,Phantom,e-,0.0602493
41,BremsTarget,e-,0.253216
41,BremsTarget,e-,0.00538193
41,BremsTarget,e-,0.0359848
41,BremsTarget,e-,0.0481205
41,BremsTarget,e-,0.0096632
41,BremsTarget,e-,1.99464
41,BremsTarget,e-,0.235315
41,BremsTarget,gamma,0.069529
41,BremsTarget,e-,0.171251
41,BremsTarget,e-,0.211262
41,BremsTarget,e-,0.642995
41,BremsTarget,gamma,0.069529
41,BremsTarget,e-,0.0615935
41,BremsTarget,gamma,0.069529
41,BremsTarget,e-,0.200252
41,BremsTarget,e+,0.787501
41,BremsTarget,e+,1.92917
41,BremsTarget,e+,0.0808214
41,BremsTarget,e+,0.648127
41,BremsTarget,e+,2.09792
41,BremsTarget,gamma,0.012103
41,BremsTarget,e-,0.498896
41,BremsTarget,e-,0.0854613
41,BremsTarget,gamma,0.069529
41,BremsTarget,e-,0.11459
41,BremsTarget,gamma,0.069529
41,BremsTarget,e-,0.0870997
41,BremsTarget,gamma,0.069529
41,BremsTarget,e-,0.279844
41,BremsTarget,e-,1.09191
41,BremsTarget,e-,0.285613
41,BremsTarget,e-,0.391993
41,BremsTarget,e-,0.289261
41,BremsTarget,e-,1.35523
41,BremsTarget,gamma,0.069529
41,BremsTarget,e-,0.0843208
41,BremsTarget,gamma,0.069529
41,BremsTarget,e-,0.111293
5,BremsTarget,e+,0.552893
5,BremsTarget,gamma,0.069529
5,BremsTarget,e-,0.180033
5,BremsTarget,e-,0.261437
5,BremsTarget,e-,0.603618
5,BremsTarget,e-,0.438692
5,BremsTarget,e-,0.10421
5,BremsTarget,e-,0.0802707
5,BremsTarget,e-,0.0940299
5,BremsTarget,e-,0.0689123
5,BremsTarget,e-,0.812162
5,BremsTarget,e-,0.212604
5,BremsTarget,e-,0.678851
5,BremsTarget,e-,0.800827
5,BremsTarget,e-,0.449667
5,BremsTarget,e-,0.0951063
5,BremsTarget,e-,0.823812
5,Phantom,e-,0.371443
5,Phantom,e-,0.289086
5,BremsTarget,gamma,0.012103
5,BremsTarget,e-,0.133529
5,BremsTarget,gamma,0.002823
5,BremsTarget,e-,0.297361
5,BremsTarget,e-,0.697486
5,BremsTarget,e-,0.0585735
5,BremsTarget,e-,0.340923
5,BremsTarget,e-,0.308937
5,BremsTarget,e-,0.0238788
5,BremsTarget,e+,2.65252
5,BremsTarget,e+,0.223847
5,BremsTarget,e+,0.0184914
5,BremsTarget,e+,0.384162
5,BremsTarget,e+,0.211991
5,BremsTarget,e+,1.96338
5,BremsTarget,gamma,0.011546
5,BremsTarget,e-,0.102067
5,BremsTarget,e-,0.368441
5,BremsTarget,e-,0.231381
5,BremsTarget,e-,0.813582
5,BremsTarget,e-,1.66836
5,BremsTarget,e-,0.390583
5,BremsTarget,e-,0.360926
5,BremsTarget,e-,0.370862
5,Phantom,e-,6.01406
5,Scint1,e-,0.883039
5,Scint2,e-,0.19786
5,Scint2,e-,0.199353
5,Scint2,e-,0.428669
5,Phantom,e+,0.247118
5,Phantom,e-,0.274019
5,Scint1,e-,1.10178
5,Phantom,e-,0.0491929
5,Phantom,e-,0.146975
5,Phantom,e-,0.056176
5,BremsTarget,e+,2.04464
5,BremsTarget,e+,0.601934
5,BremsTarget,e+,0.488945
5,BremsTarget,e+,0.267916
5,BremsTarget,e+,0.828984
5,BremsTarget,gamma,0.069529
5,BremsTarget,e-,0.138225
5,BremsTarget,e-,0.303245
5,BremsTarget,gamma,0.069529
5,BremsTarget,e-,0.213654
5,BremsTarget,gamma,0.069529
5,BremsTarget,e-,0.178972
5,BremsTarget,gamma,0.012103
5,BremsTarget,e-,0.252367
5,BremsTarget,e-,0.373072
5,BremsTarget,e-,0.151205
5,BremsTarget,e-,0.0909148
5,BremsTarget,e-,2.07714
5,BremsTarget,e-,1.4606
5,BremsTarget,e-,0.641748
5,BremsTarget,e-,0.758782
5,BremsTarget,e-,4.212
5,BremsTarget,e-,1.05192
5,BremsTarget,gamma,0.069529
5,BremsTarget,e-,0.0665918
5,BremsTarget,e+,0.247609
5,BremsTarget,gamma,0.069529
5,BremsTarget,e-,0.44147
5,BremsTarget,gamma,0.069529
5,BremsTarget,e-,0.44147
5,BremsTarget,e-,0.32706
5,BremsTarget,gamma,0.069529
5,BremsTarget,e-,0.218099
5,BremsTarget,e-,0.339585
emsTarget,e+,0.623181
31,BremsTarget,e-,0.379634
31,BremsTarget,e-,0.192025
31,BremsTarget,e-,0.124428
32
29,Phantom,e-,0.415661
29,Phantom,e-,0.350797
29,Phantom,e-,0.219624
29,BremsTarget,e-,0.0728329
29,BremsTarget,e-,0.0192617
29,BremsTarget,e-,0.887552
29,BremsTarget,e-,0.399088
29,BremsTarget,e-,1.38891
29,BremsTarget,e-,1.17275
29,BremsTarget,gamma,0.069529
29,BremsTarget,e-,0.101907
29,BremsTarget,gamma,0.069529
29,BremsTarget,e-,0.0989235
29,BremsTarget,e-,1.35562
29,BremsTarget,e-,1.97525
29,BremsTarget,gamma,0.069529
29,BremsTarget,e-,0.0823705
29,Scint1,e-,0.224432
29,BremsTarget,e+,1.93751
29,BremsTarget,e+,0.129184
29,BremsTarget,e+,3.41431
29,BremsTarget,e+,0.591042
29,BremsTarget,e+,0.26681
29,BremsTarget,e+,0.249042
29,BremsTarget,e+,0.120468
29,BremsTarget,e+,0.0179988
29,BremsTarget,e+,0.119486
29,BremsTarget,gamma,0.069529
29,BremsTarget,e-,0.125135
29,BremsTarget,e-,0.00602149
29,BremsTarget,gamma,0.069529
29,BremsTarget,e-,0.27873
29,BremsTarget,e-,1.71349
29,BremsTarget,e-,0.831674
29,BremsTarget,e-,1.55624
29,BremsTarget,e-,0.125243
29,BremsTarget,e-,0.568441
29,BremsTarget,e-,1.52463
29,BremsTarget,e-,0.762249
29,BremsTarget,e-,0.142024
29,BremsTarget,e-,0.387702
29,BremsTarget,gamma,0.069529
29,BremsTarget,e-,0.112315
29,BremsTarget,e-,0.0142225
29,BremsTarget,e-,1.92208
29,BremsTarget,e-,0.316468
29,BremsTarget,e-,1.1593
29,BremsTarget,e-,0.337151
29,Brems0,Brem,Brems
13,BremsTarget,e-,0.419149
13,BremsTarget,e-,0.212274
13,BremsTarget,e-,2.12902
13,BremsTarget,e+,1.40417
13,Phantom,e+,2.19259
13,Phantom,e+,0.678456
13,Phantom,e+,0.987298
13,Phantom,e+,0.207747
13,Phantom,e+,1.46108
13,Scint1,e+,0.433508
13,Scint1,e+,0.511695
13,Scint2,e+,0.477713
13,Scint2,e+,0.495816
13,Scint2,e-,0.296183
