eventID,volume,particle,edep_MeV
19,BremsTarget,gamma,0.069529
19,BremsTarget,e-,0.0477585
19,BremsTarget,e-,0.0990869
19,BremsTarget,e-,0.294625
19,BremsTarget,gamma,0.069529
19,BremsTarget,e-,0.215577
19,BremsTarget,e-,0.0593037
19,BremsTarget,gamma,0.069529
19,BremsTarget,e-,0.0787047
19,BremsTarget,e-,0.135317
19,BremsTarget,e-,0.878666
19,BremsTarget,e-,2.04158
19,BremsTarget,e-,5.00332
19,BremsTarget,e-,1.90243
19,BremsTarget,gamma,0.011546
19,BremsTarget,e-,0.529499
19,BremsTarget,e-,0.307766
.63962
79,Phantom,e-,1.02741
79,Phantom,e-,1.49558
79,Scint1,e-,0.322948
79,Scint1,e-,0.500402
79,Scint1,e-,0.349694
79,Scint1,e-,0.0256387
79,Phantom,e-,0.347305
79,Phantom,e-,0.0338066
79,Phantom,e-,0.338664
79,Phantom,e-,0.0540249
79,BremsTarget,e-,0.0819391
79,BremsTarget,e-,0.959135
79,BremsTarget,e+,1.22457
79,BremsTarget,e+,1.39908
79,BremsTarget,gamma,0.069529
79,BremsTarget,e-,0.153387
79,BremsTarget,e-,0.288083
79,BremsTarget,e-,0.0303902
79,BremsTarget,e-,0.706834
79,BremsTarget,e-,1.45729
79,BremsTarget,e-,0.238575
79,BremsTarget,e-,0.405347
79,BremsTarget,e-,3.49927
79,BremsTarget,e-,0.297536
79,BremsTarget,gamma,0.069529
79,BremsTarget,e-,0.319175
79,BremsTarget,gamma,0.069529
79,BremsTarget,e-,0.233555
79,BremsTarget,e-,0.0369948
79,BremsTarget,gamma,0.069529
79,BremsTarget,e-,0.240538
79,BremsTarget,e-,0.0770286
79,BremsTarget,gamma,0.069529
79,BremsTarget,e-,0.125355
79,BremsTarget,e-,0.0658922
79,BremsTarget,gamma,0.069529
79,BremsTarget,e-,0.154751
79,BremsTarget,e-,0.00775662
11,BremsTarget,e-,0.99894
11,BremsTarget,e-,2.59442
11,BremsTarget,e-,1.52809
11,BremsTarget,e-,1.46639
11,BremsTarget,e-,1.31913
11,BremsTarget,e-,4.0634
11,BremsTarget,e-,1.04537
11,BremsTarget,e-,2.29202
11,Brems,e-,2.66663
59,BremsTarget,e-,0.66376
59,BremsTarget,e-,0.226694
59,BremsTarget,e-,2.4027
59,BremsTarget,e-,2.55567
59,BremsTarget,e-,0.403844
59,BremsTarget,e-,0.469834
59,BremsTarget,e-,1.27988
59,BremsTarget,gamma,0.069529
59,BremsTarget,e-,0.160432
59,BremsTarget,gamma,0.069529
59,BremsTarget,e-,0.0545106
59,BremsTarget,gamma,0.069529
59,BremsTarget,e-,0.509009
59,BremsTarget,e-,0.406815
59,BremsTarget,gamma,0.069529
59,BremsTarget,e-,0.574733
59,BremsTarget,e+,0.0941632
59,BremsTarget,e+,3.86162
59,BremsTarget,e+,2.07309
59,BremsTarget,e+,1.01295
59,BremsTarget,e+,0.440731
59,BremsTarget,e+,0.0985098
59,BremsTarget,e-,1.34054
59,BremsTarget,e-,4.75561
59,BremsTarget,e-,0.622723
59,BremsTarget,e-,2.25766
59,BremsTarget,e-,0.187037
59,BremsTarget,e-,0.0596911
59,BremsTarget,e-,1.56542
59,BremsTarget,gamma,0.012103
59,BremsTarget,e-,0.128478
59,BremsTarget,e-,2.14579
59,BremsTarget,e-,0.170356
59,BremsTarget,e-,0.159327
59,BremsTarget,e+,0.179426
59,BremsTarget,e+,0.622429
59,BremsTarget,e+,0.368124
59,BremsTarget,e+,1.10027
59,BremsTarget,e+,1.76521
59,BremsTarget,e+,0.659906
59,BremsTarget,e+,0.594282
59,BremsTarget,e+,0.718346
59,BremsTarget,e+,4.68768
59,BremsTarget,e+,0.780913
59,BremsTarget,e+,1.59727
59,BremsTarget,gamma,0.069529
59,BremsTarget,e-,0.152903
59,BremsTarget,e-,0.288567
59,BremsTarget,e+,1.77061
59,BremsTarget,gamma,0.069529
59,BremsTarget,e-,0.119784
59,BremsTarget,e-,0.321686
59,BremsTarget,gamma,0.069529
59,BremsTarget,e-,0.194303
59,BremsTarget,e-,0.0228444
59,BremsTarget,e-,0.224322
59,BremsTarget,e-,1.18879
59,BremsTarget,gamma,0.069529
59,BremsTarget,e-,0.258211
59,BremsTarget,e+,0.231657
59,BremsTarget,e+,0.146484
59,BremsTarget,e+,0.1354
59,BremsTarget,e+,0.138634
59,BremsTarget,e+,0.0794778
59,BremsTarget,e+,0.0703334
59,BremsTarget,e+,0.985066
59,BremsTarget,e+,0.152263
59,BremsTarget,e+,0.46125
59,BremsTarget,gamma,0.069529
59,BremsTarget,e-,0.717874
59,BremsTarget,e-,0.115723
59,BremsTarget,e-,0.358578
59,Phantom,e-,0.455912
59,Phantom,e-,0.308889
59,Phantom,e-,0.20428
59,BremsTarget,e-,0.389647
59,BremsTarget,e-,1.34485
59,BremsTarget,e-,0.345191
59,BremsTarget,e-,1.75663
59,BremsTarget,e-,0.28234
59,BremsTarget,e+,2.74134
59,BremsTarget,e+,0.141728
59,BremsTarget,e+,1.50153
59,BremsTarget,e+,1.02966
59,BremsTarget,gamma,0.012103
59,BremsTarget,e-,0.498896
59,BremsTarget,gamma,0.069529
59,BremsTarget,e-,0.250718
59,BremsTarget,e-,0.190752
59,BremsTarget,gamma,0.069529
59,BremsTarget,e-,0.169302
59,BremsTarget,e-,0.79818
59,BremsTarget,e-,3.71739
59,BremsTarget,e-,1.36733
59,BremsTarget,e-,0.576999
59,BremsTarget,e-,0.0571617
59,BremsTarget,e-,0.29049
59,BremsTarget,e-,0.833522
59,BremsTarget,e-,2.39794
59,BremsTarget,e-,2.53615
59,BremsTarget,e-,1.99228
59,BremsTarget,e-,0.276562
59,BremsTarget,e-,0.209967
59,BremsTarget,gamma,0.069529
59,BremsTarget,e-,0.123928
59,BremsTarget,gamma,0.069529
59,BremsTarget,e-,0.178216
59,BremsTarget,e-,0.20479
59,BremsTarget,gamma,0.069529
59,BremsTarget,e-,0.104074
59,BremsTarget,gamma,0.012103
59,BremsTarget,e-,0.963747
59,Scint2,e-,0.0119684
59,BremsTarget,e-,2.19357
59,BremsTarget,e-,0.109941
59,BremsTarget,e-,0.208045
.069529
11,BremsTarget,e-,0.249083
11,BremsTarget,e-,1.51734
11,BremsTarget,e-,1.29142
11,BremsTarget,gamma,0.069529
11,BremsTarget,e-,0.249303
11,BremsTarget,e-,0.0339691
11,BremsTarget,e+,4.16482
11,BremsTarget,e+,2.06678
11,BremsTarget,e+,0.47855
11,BremsTarget,e+,1.31615
11,BremsTarget,gamma,0.069529
11,BremsTarget,e-,0.204439
11,BremsTarget,e-,0.237031
11,BremsTarget,gamma,0.012103
11,BremsTarget,e-,0.498896
11,BremsTarget,gamma,0.069529
11,BremsTarget,e-,0.180537
11,BremsTarget,e-,0.345222
11,BremsTarget,e-,0.894562
11,BremsTarget,gamma,0.069529
11,BremsTarget,e-,0.188752
11,BremsTarget,e-,0.341769
11,BremsTarget,e-,0.533114
11,BremsTarget,e+,0.531788
11,BremsTarget,e+,1.17979
11,BremsTarget,e+,0.544658
11,BremsTarget,e+,0.354995
11,BremsTarget,e+,0.223503
11,BremsTarget,e+,1.45304
11,BremsTarget,e+,1.49276
11,BremsTarget,e+,2.34307
11,BremsTarget,e+,0.982902
11,BremsTarget,e+,0.489045
11,BremsTarget,e+,2.75082
11,BremsTarget,e+,0.565262
11,BremsTarget,e+,0.706425
11,BremsTarget,e+,1.01855
11,BremsTarget,gamma,0.069529
11,BremsTarget,e-,0.131478
11,BremsTarget,e-,0.309992
11,BremsTarget,gamma,0.069529
11,BremsTarget,e-,0.143544
11,BremsTarget,e-,0.297926
11,BremsTarget,gamma,0.069529
11,BremsTarget,e-,0.0535992
11,BremsTarget,gamma,0.069529
11,BremsTarget,e-,0.095279
11,BremsTarget,e-,0.0190381
11,BremsTarget,gamma,0.069529
11,BremsTarget,e-,0.152066
11,BremsTarget,e-,0.309529
11,BremsTarget,gamma,0.069529
11,BremsTarget,e-,0.084999
11,BremsTarget,gamma,0.069529
11,BremsTarget,e-,0.316528
11,BremsTarget,e-,0.0573787
11,BremsTarget,e-,0.100488
11,BremsTarget,gamma,0.069529
11,BremsTarget,e-,0.358056
11,BremsTarget,e-,0.305776
11,BremsTarget,e-,3.26265
11,BremsTarget,e-,0.48826
11,BremsTarget,gamma,0.069529
11,BremsTarget,e-,0.177662
11,BremsTarget,e-,0.328848
11,BremsTarget,gamma,0.069529
11,BremsTarget,e-,0.243767
11,BremsTarget,e-,0.376465
11,BremsTarget,gamma,0.069529
11,BremsTarget,e-,0.143366
11,BremsTarget,e-,0.638478
11,BremsTarget,e-,0.656643
11,BremsTarget,gamma,0.012103
11,BremsTarget,e-,0.351017
11,BremsTarget,e-,1.13877
11,BremsTarget,e-,0.754372
11,BremsTarget,e-,0.464016
11,BremsTarget,e-,1.1436
11,BremsTarget,e-,0.32334
11,BremsTarget,e-,1.17346
11,BremsTarget,e-,0.201423
11,BremsTarget,e-,0.271753
11,BremsTarget,e-,0.0971953
11,BremsTarget,e-,1.89264
11,BremsTarget,e-,0.392915
11,BremsTarget,e-,0.886896
11,BremsTarget,e-,0.833028
11,BremsTarget,e-,0.843975
11,BremsTarget,e-,0.832196
11,BremsTarget,e-,0.682938
